"","steps","plot"
"1279",1,"Lemuriformes"
"1280",1,"Lemuriformes"
"1281",1,"Lemuriformes"
"1282",1,"Lemuriformes"
"1283",1,"Lemuriformes"
"1284",2,"Lemuriformes"
"1285",1,"Lemuriformes"
"1286",3,"Lemuriformes"
"1287",1,"Lemuriformes"
"1288",2,"Lemuriformes"
"1289",1,"Mammalia"
"1290",1,"Mammalia"
"1291",1,"Mammalia"
"1292",5,"Mammalia"
"1293",4,"Mammalia"
"1294",18,"Mammalia"
"1295",16,"Mammalia"
"1296",14,"Mammalia"
"1297",5,"Mammalia"
"1298",16,"Mammalia"
"1299",7,"Mammalia"
"1300",4,"Mammalia"
"1301",1,"Mammalia"
"1302",6,"Mammalia"
"1303",3,"Mammalia"
"1304",3,"Mammalia"
"1305",4,"Mammalia"
"1306",1,"Mammalia"
"1307",6,"Mammalia"
"1308",11,"Mammalia"
"1309",1,"Mammalia"
"1310",3,"Mammalia"
"1311",1,"Mammalia"
"1312",0,"Mammalia"
"1313",1,"Mammalia"
"1314",0,"Mammalia"
"1315",1,"Mammalia"
"1316",1,"Mammalia"
"1317",1,"Mammalia"
"1318",1,"Mammalia"
"1319",1,"Mammalia"
"1320",0,"Mammalia"
"1321",0,"Mammalia"
"1322",0,"Mammalia"
"1323",1,"Mammalia"
"1324",1,"Mammalia"
"1325",5,"Mammalia"
"1326",10,"Mammalia"
"1327",3,"Mammalia"
"1328",7,"Mammalia"
"1329",7,"Mammalia"
"1330",2,"Mammalia"
"1331",2,"Mammalia"
"1332",3,"Mammalia"
"1333",2,"Mammalia"
"1334",3,"Mammalia"
"1335",1,"Mammalia"
"1336",2,"Mammalia"
"1337",1,"Mammalia"
"1338",1,"Mammalia"
"1339",12,"Mammalia"
"1340",14,"Mammalia"
"1341",2,"Mammalia"
"1342",3,"Mammalia"
"1343",2,"Mammalia"
"1344",1,"Mammalia"
"1345",2,"Mammalia"
"1346",1,"Mammalia"
"1347",1,"Mammalia"
"1348",4,"Mammalia"
"1349",1,"Mammalia"
"1350",9,"Mammalia"
"1351",4,"Mammalia"
"1352",3,"Mammalia"
"1353",4,"Mammalia"
"1354",4,"Mammalia"
"1355",11,"Mammalia"
"1356",10,"Mammalia"
"1357",3,"Mammalia"
"1358",4,"Mammalia"
"1359",8,"Mammalia"
"1360",6,"Mammalia"
"1361",4,"Mammalia"
"1362",17,"Mammalia"
"1363",4,"Mammalia"
"1364",5,"Mammalia"
"1365",5,"Mammalia"
"1366",1,"Mammalia"
"1367",0,"Mammalia"
"1368",1,"Mammalia"
"1369",0,"Mammalia"
"1370",0,"Mammalia"
"1371",0,"Mammalia"
"1372",0,"Mammalia"
"1373",2,"Mammalia"
"1374",1,"Mammalia"
"1375",4,"Mammalia"
"1376",3,"Mammalia"
"1377",9,"Mammalia"
"1378",11,"Mammalia"
"1379",1,"Mammalia"
"1380",1,"Mammalia"
"1381",2,"Mammalia"
"1382",2,"Mammalia"
"1383",2,"Mammalia"
"1384",19,"Mammalia"
"1385",13,"Mammalia"
"1386",1,"Mammalia"
"1387",11,"Mammalia"
"1388",11,"Mammalia"
"1389",7,"Mammalia"
"1390",12,"Mammalia"
"1391",2,"Mammalia"
"1392",0,"Mammalia"
"1393",0,"Mammalia"
"1394",3,"Mammalia"
"1395",1,"Mammalia"
"1396",2,"Mammalia"
"1397",17,"Mammalia"
"1398",16,"Mammalia"
"1399",7,"Mammalia"
"1400",2,"Mammalia"
"1401",2,"Mammalia"
"1402",5,"Mammalia"
"1403",8,"Mammalia"
"1404",1,"Mammalia"
"1405",12,"Mammalia"
"1406",3,"Mammalia"
"1407",14,"Mammalia"
"1408",3,"Mammalia"
"1409",10,"Mammalia"
"1410",6,"Mammalia"
"1411",14,"Mammalia"
"1412",6,"Mammalia"
"1413",10,"Mammalia"
"1414",1,"Mammalia"
"1415",8,"Mammalia"
"1416",2,"Mammalia"
"1417",1,"Mammalia"
"1418",16,"Mammalia"
"1419",5,"Mammalia"
"1420",2,"Mammalia"
"1421",1,"Mammalia"
"1422",14,"Mammalia"
"1423",10,"Mammalia"
"1424",10,"Mammalia"
"1425",12,"Mammalia"
"1426",3,"Mammalia"
"1427",2,"Mammalia"
"1428",1,"Mammalia"
"1429",0,"Mammalia"
"1430",3,"Mammalia"
"1431",2,"Mammalia"
"1432",6,"Mammalia"
"1433",8,"Mammalia"
"1434",5,"Mammalia"
"1435",8,"Mammalia"
"1436",1,"Mammalia"
"1437",10,"Mammalia"
"1438",1,"Mammalia"
"1439",4,"Mammalia"
"1440",10,"Mammalia"
"1441",2,"Mammalia"
"1442",1,"Mammalia"
"1443",3,"Mammalia"
"1444",3,"Mammalia"
"1445",1,"Mammalia"
"1446",4,"Mammalia"
"1447",9,"Mammalia"
"1448",7,"Mammalia"
"1449",11,"Mammalia"
"1450",5,"Mammalia"
"1451",6,"Mammalia"
"1452",7,"Mammalia"
"1453",1,"Mammalia"
"1454",5,"Mammalia"
"1455",4,"Mammalia"
"1456",2,"Mammalia"
"1457",3,"Mammalia"
"1458",6,"Mammalia"
"1459",7,"Mammalia"
"1460",3,"Mammalia"
"1461",5,"Mammalia"
"1462",1,"Mammalia"
"1463",1,"Mammalia"
"1464",4,"Mammalia"
"1465",6,"Mammalia"
"1466",10,"Mammalia"
"1467",7,"Mammalia"
"1468",7,"Mammalia"
"1469",1,"Mammalia"
"1470",9,"Mammalia"
"1471",7,"Mammalia"
"1472",10,"Mammalia"
"1473",11,"Mammalia"
"1474",8,"Mammalia"
"1475",1,"Mammalia"
"1476",13,"Mammalia"
"1477",12,"Mammalia"
"1478",2,"Mammalia"
"1479",4,"Mammalia"
"1480",9,"Mammalia"
"1481",12,"Mammalia"
"1482",1,"Mammalia"
"1483",7,"Mammalia"
"1484",8,"Mammalia"
"1485",14,"Mammalia"
"1486",9,"Mammalia"
"1487",9,"Mammalia"
"1488",17,"Mammalia"
"1489",6,"Mammalia"
"1490",4,"Mammalia"
"1491",1,"Mammalia"
"1492",9,"Mammalia"
"1493",0,"Mammalia"
"1494",12,"Mammalia"
"1495",9,"Mammalia"
"1496",6,"Mammalia"
"1497",7,"Mammalia"
"1498",13,"Mammalia"
"1499",7,"Mammalia"
"1500",5,"Mammalia"
"1501",1,"Mammalia"
"1502",2,"Mammalia"
"1503",1,"Mammalia"
"1504",0,"Mammalia"
"1505",1,"Mammalia"
"1506",9,"Mammalia"
"1507",9,"Mammalia"
"1508",5,"Mammalia"
"1509",14,"Mammalia"
"1510",6,"Mammalia"
"1511",3,"Mammalia"
"1512",6,"Mammalia"
"1513",2,"Mammalia"
"1514",0,"Mammalia"
"1515",14,"Mammalia"
"1516",5,"Mammalia"
"1517",1,"Mammalia"
"1518",8,"Mammalia"
"1519",13,"Mammalia"
"1520",2,"Mammalia"
"1521",1,"Mammalia"
"1522",2,"Mammalia"
"1523",14,"Mammalia"
"1524",6,"Mammalia"
"1525",7,"Mammalia"
"1526",10,"Mammalia"
"1527",4,"Mammalia"
"1528",5,"Mammalia"
"1529",4,"Mammalia"
"1530",1,"Mammalia"
"1531",7,"Mammalia"
"1532",15,"Mammalia"
"1533",7,"Mammalia"
"1534",5,"Mammalia"
"1535",2,"Mammalia"
"1536",10,"Mammalia"
"1537",15,"Mammalia"
"1538",1,"Mammalia"
"1539",1,"Mammalia"
"1540",1,"Mammalia"
"1541",0,"Mammalia"
"1542",1,"Mammalia"
"1543",4,"Mammalia"
"1544",4,"Mammalia"
"1545",11,"Mammalia"
"1546",4,"Mammalia"
"1547",4,"Mammalia"
"1548",5,"Mammalia"
"1549",4,"Mammalia"
"1550",2,"Mammalia"
"1551",5,"Mammalia"
"1552",1,"Mammalia"
"1553",4,"Mammalia"
"1554",2,"Mammalia"
"1555",6,"Mammalia"
"1556",6,"Mammalia"
"1557",13,"Mammalia"
"1558",12,"Mammalia"
"1559",4,"Mammalia"
"1560",1,"Mammalia"
"1561",1,"Mammalia"
"1562",1,"Mammalia"
"1563",4,"Mammalia"
"1564",4,"Mammalia"
"1565",18,"Mammalia"
"1566",14,"Mammalia"
"1567",2,"Mammalia"
"1568",1,"Mammalia"
"1569",8,"Mammalia"
"1570",7,"Mammalia"
"1571",5,"Mammalia"
"1572",12,"Mammalia"
"1573",8,"Mammalia"
"1574",16,"Mammalia"
"1575",10,"Mammalia"
"1576",8,"Mammalia"
"1577",12,"Mammalia"
"1578",12,"Mammalia"
"1579",10,"Mammalia"
"1580",4,"Mammalia"
"1581",12,"Mammalia"
"1582",7,"Mammalia"
"1583",3,"Mammalia"
"1584",1,"Mammalia"
"1585",5,"Mammalia"
"1586",4,"Mammalia"
"1587",11,"Mammalia"
"1588",14,"Mammalia"
"1589",3,"Mammalia"
"1590",1,"Mammalia"
"1591",7,"Mammalia"
"1592",3,"Mammalia"
"1593",1,"Mammalia"
"1594",0,"Mammalia"
"1595",1,"Mammalia"
"1596",0,"Mammalia"
"1597",1,"Mammalia"
"1598",13,"Mammalia"
"1599",4,"Mammalia"
"1600",3,"Mammalia"
"1601",4,"Mammalia"
"1602",1,"Mammalia"
"1603",0,"Mammalia"
"1604",0,"Mammalia"
"1605",0,"Mammalia"
"1606",14,"Mammalia"
"1607",1,"Mammalia"
"1608",9,"Mammalia"
"1609",11,"Mammalia"
"1610",12,"Mammalia"
"1611",10,"Mammalia"
"1612",4,"Mammalia"
"1613",5,"Mammalia"
"1614",3,"Mammalia"
"1615",10,"Mammalia"
"1616",5,"Mammalia"
"1617",0,"Mammalia"
"1618",11,"Mammalia"
"1619",4,"Mammalia"
"1620",3,"Mammalia"
"1621",9,"Mammalia"
"1622",3,"Mammalia"
"1623",2,"Mammalia"
"1624",13,"Mammalia"
"1625",4,"Mammalia"
"1626",2,"Mammalia"
"1627",2,"Mammalia"
"1628",8,"Mammalia"
"1629",3,"Mammalia"
"1630",7,"Mammalia"
"1631",11,"Mammalia"
"1632",6,"Mammalia"
"1633",4,"Mammalia"
"1634",4,"Mammalia"
"1635",10,"Mammalia"
"1636",13,"Mammalia"
"1637",8,"Mammalia"
"1638",6,"Mammalia"
"1639",1,"Mammalia"
"1640",2,"Mammalia"
"1641",1,"Mammalia"
"1642",1,"Mammalia"
"1643",13,"Mammalia"
"1644",3,"Mammalia"
"1645",8,"Mammalia"
"1646",4,"Mammalia"
"1647",5,"Mammalia"
"1648",2,"Mammalia"
"1649",4,"Mammalia"
"1650",3,"Mammalia"
"1651",3,"Mammalia"
"1652",1,"Mammalia"
"1653",0,"Mammalia"
"1654",1,"Mammalia"
"1655",2,"Mammalia"
"1656",0,"Mammalia"
"1657",6,"Mammalia"
"1658",2,"Mammalia"
"1659",2,"Mammalia"
"1660",1,"Mammalia"
"1661",9,"Mammalia"
"1662",11,"Mammalia"
"1663",6,"Mammalia"
"1664",6,"Mammalia"
"1665",7,"Mammalia"
"1666",4,"Mammalia"
"1667",4,"Mammalia"
"1668",2,"Mammalia"
"1669",8,"Mammalia"
"1670",1,"Mammalia"
"1671",2,"Mammalia"
"1672",0,"Mammalia"
"1673",0,"Mammalia"
"1674",4,"Mammalia"
"1675",1,"Mammalia"
"1676",1,"Mammalia"
"1677",2,"Mammalia"
"1678",5,"Mammalia"
"1679",7,"Mammalia"
"1680",1,"Mammalia"
"1681",13,"Mammalia"
"1682",8,"Mammalia"
"1683",4,"Mammalia"
"1684",4,"Mammalia"
"1685",9,"Mammalia"
"1686",10,"Mammalia"
"1687",13,"Mammalia"
"1688",4,"Mammalia"
"1689",6,"Mammalia"
"1690",5,"Mammalia"
"1691",5,"Mammalia"
"1692",9,"Mammalia"
"1693",3,"Mammalia"
"1694",6,"Mammalia"
"1695",12,"Mammalia"
"1696",4,"Mammalia"
"1697",2,"Mammalia"
"1698",7,"Mammalia"
"1699",11,"Mammalia"
"1700",3,"Mammalia"
"1701",8,"Mammalia"
"1702",10,"Mammalia"
"1703",10,"Mammalia"
"1704",11,"Mammalia"
"1705",11,"Mammalia"
"1706",3,"Mammalia"
"1707",6,"Mammalia"
"1708",2,"Mammalia"
"1709",11,"Mammalia"
"1710",5,"Mammalia"
"1711",2,"Mammalia"
"1712",4,"Mammalia"
"1713",10,"Mammalia"
"1714",12,"Mammalia"
"1715",7,"Mammalia"
"1716",9,"Mammalia"
"1717",2,"Mammalia"
"1718",2,"Mammalia"
"1719",9,"Mammalia"
"1720",0,"Mammalia"
"1721",11,"Mammalia"
"1722",14,"Mammalia"
"1723",15,"Mammalia"
"1724",5,"Mammalia"
"1725",8,"Mammalia"
"1726",6,"Mammalia"
"1727",9,"Mammalia"
"1728",2,"Mammalia"
"1729",3,"Mammalia"
"1730",7,"Mammalia"
"1731",0,"Mammalia"
"1732",11,"Mammalia"
"1733",13,"Mammalia"
"1734",1,"Mammalia"
"1735",15,"Mammalia"
"1736",4,"Mammalia"
"1737",5,"Mammalia"
"1738",4,"Mammalia"
"1739",8,"Mammalia"
"1740",3,"Mammalia"
"1741",5,"Mammalia"
"1742",3,"Mammalia"
"1743",7,"Mammalia"
"1744",1,"Mammalia"
"1745",5,"Mammalia"
"1746",1,"Mammalia"
"1747",0,"Mammalia"
"1748",0,"Mammalia"
"1749",1,"Mammalia"
"1750",1,"Mammalia"
"1751",16,"Mammalia"
"1752",5,"Mammalia"
"1753",1,"Mammalia"
"1754",4,"Mammalia"
"1755",8,"Mammalia"
"1756",2,"Mammalia"
"1757",1,"Mammalia"
"1758",2,"Mammalia"
"1759",4,"Mammalia"
"1760",1,"Mammalia"
"1761",1,"Mammalia"
"1762",2,"Mammalia"
"1763",10,"Mammalia"
"1764",4,"Mammalia"
"1765",5,"Mammalia"
"1766",3,"Mammalia"
"1767",4,"Mammalia"
"1768",4,"Mammalia"
"1769",14,"Mammalia"
"1770",5,"Mammalia"
"1771",3,"Mammalia"
"1772",8,"Mammalia"
"1773",8,"Mammalia"
"1774",14,"Mammalia"
"1775",1,"Mammalia"
"1776",0,"Mammalia"
"1777",3,"Mammalia"
"1778",8,"Mammalia"
"1779",10,"Mammalia"
"1780",2,"Mammalia"
"1781",9,"Mammalia"
"1782",4,"Mammalia"
"1783",13,"Mammalia"
"1784",2,"Mammalia"
"1785",3,"Mammalia"
"1786",1,"Mammalia"
"1787",1,"Mammalia"
"1788",0,"Mammalia"
"1789",0,"Mammalia"
"1790",0,"Mammalia"
"1791",5,"Mammalia"
"1792",4,"Mammalia"
"1793",3,"Mammalia"
"1794",12,"Mammalia"
"1795",6,"Mammalia"
"1796",6,"Mammalia"
"1797",10,"Mammalia"
"1798",3,"Mammalia"
"1799",1,"Mammalia"
"1800",3,"Mammalia"
"1801",2,"Mammalia"
"1802",18,"Mammalia"
"1803",8,"Mammalia"
"1804",9,"Mammalia"
"1805",9,"Mammalia"
"1806",6,"Mammalia"
"1807",1,"Mammalia"
"1808",3,"Mammalia"
"1809",4,"Mammalia"
"1810",1,"Mammalia"
"1811",4,"Mammalia"
"1812",1,"Mammalia"
"1813",1,"Mammalia"
"1814",9,"Mammalia"
"1815",4,"Mammalia"
"1816",3,"Mammalia"
"1817",5,"Mammalia"
"1818",2,"Mammalia"
"1819",2,"Mammalia"
"1820",14,"Mammalia"
"1821",3,"Mammalia"
"1822",0,"Mammalia"
"1823",7,"Mammalia"
"1824",9,"Mammalia"
"1825",3,"Mammalia"
"1826",10,"Mammalia"
"1827",6,"Mammalia"
"1828",12,"Mammalia"
"1829",9,"Mammalia"
"1830",5,"Mammalia"
"1831",2,"Mammalia"
"1832",1,"Mammalia"
"1833",7,"Mammalia"
"1834",16,"Mammalia"
"1835",7,"Mammalia"
"1836",1,"Mammalia"
"1837",11,"Mammalia"
"1838",2,"Mammalia"
"1839",10,"Mammalia"
"1840",5,"Mammalia"
"1841",2,"Mammalia"
"1842",2,"Mammalia"
"1843",1,"Mammalia"
"1844",3,"Mammalia"
"1845",5,"Mammalia"
"1846",1,"Mammalia"
"1847",7,"Mammalia"
"1848",14,"Mammalia"
"1849",1,"Mammalia"
"1850",8,"Mammalia"
"1851",7,"Mammalia"
"1852",4,"Mammalia"
"1853",9,"Mammalia"
"1854",14,"Mammalia"
"1855",16,"Mammalia"
"1856",12,"Mammalia"
"1857",8,"Mammalia"
"1858",2,"Mammalia"
"1859",2,"Mammalia"
"1860",8,"Mammalia"
"1861",9,"Mammalia"
"1862",7,"Mammalia"
"1863",9,"Mammalia"
"1864",2,"Mammalia"
"1865",4,"Mammalia"
"1866",2,"Mammalia"
"1867",10,"Mammalia"
"1868",6,"Mammalia"
"1869",6,"Mammalia"
"1870",9,"Mammalia"
"1871",3,"Mammalia"
"1872",12,"Mammalia"
"1873",13,"Mammalia"
"1874",4,"Mammalia"
"1875",1,"Mammalia"
"1876",1,"Mammalia"
"1877",1,"Mammalia"
"1878",11,"Mammalia"
"1879",5,"Mammalia"
"1880",2,"Mammalia"
"1881",3,"Mammalia"
"1882",0,"Mammalia"
"1883",9,"Mammalia"
"1884",2,"Mammalia"
"1885",9,"Mammalia"
"1886",4,"Mammalia"
"1887",2,"Mammalia"
"1888",11,"Mammalia"
"1889",11,"Mammalia"
"1890",3,"Mammalia"
"1891",6,"Mammalia"
"1892",10,"Mammalia"
"1893",3,"Mammalia"
"1894",3,"Mammalia"
"1895",2,"Mammalia"
"1896",12,"Mammalia"
"1897",2,"Mammalia"
"1898",2,"Mammalia"
"1899",7,"Mammalia"
"1900",12,"Mammalia"
"1901",5,"Mammalia"
"1902",2,"Mammalia"
"1903",6,"Mammalia"
"1904",2,"Mammalia"
"1905",7,"Mammalia"
"1906",6,"Mammalia"
"1907",2,"Mammalia"
"1908",2,"Mammalia"
"1909",11,"Mammalia"
"1910",11,"Mammalia"
"1911",3,"Mammalia"
"1912",13,"Mammalia"
"1913",8,"Mammalia"
"1914",1,"Mammalia"
"1915",0,"Mammalia"
"1916",3,"Mammalia"
"1917",2,"Mammalia"
"1918",0,"Mammalia"
"1919",1,"Mammalia"
"1920",1,"Mammalia"
"1921",5,"Mammalia"
"1922",12,"Mammalia"
"1923",6,"Mammalia"
"1924",3,"Mammalia"
"1925",5,"Mammalia"
"1926",5,"Mammalia"
"1927",1,"Mammalia"
"1928",0,"Mammalia"
"1929",1,"Mammalia"
"1930",1,"Mammalia"
"1931",7,"Mammalia"
"1932",1,"Mammalia"
"1933",4,"Mammalia"
"1934",0,"Mammalia"
"1935",2,"Mammalia"
"1936",1,"Mammalia"
"1937",1,"Mammalia"
"1938",1,"Mammalia"
"1939",5,"Mammalia"
"1940",2,"Mammalia"
"1941",3,"Mammalia"
"1942",2,"Mammalia"
"1943",4,"Mammalia"
"1944",2,"Mammalia"
"1945",3,"Mammalia"
"1946",1,"Mammalia"
"1947",4,"Mammalia"
"1948",3,"Mammalia"
"1949",4,"Mammalia"
"1950",0,"Mammalia"
"1951",7,"Mammalia"
"1952",8,"Mammalia"
"1953",10,"Mammalia"
"1954",4,"Mammalia"
"1955",11,"Mammalia"
"1956",4,"Mammalia"
"1957",8,"Mammalia"
"1958",6,"Mammalia"
"1959",8,"Mammalia"
"1960",7,"Mammalia"
"1961",7,"Mammalia"
"1962",1,"Mammalia"
"1963",8,"Mammalia"
"1964",7,"Mammalia"
"1965",2,"Mammalia"
"1966",1,"Mammalia"
"1967",4,"Mammalia"
"1968",2,"Mammalia"
"1969",2,"Mammalia"
"1970",0,"Mammalia"
"1971",12,"Mammalia"
"1972",2,"Mammalia"
"1973",9,"Mammalia"
"1974",10,"Mammalia"
"1975",0,"Mammalia"
"1976",4,"Mammalia"
"1977",0,"Mammalia"
"1978",11,"Mammalia"
"1979",5,"Mammalia"
"1980",7,"Mammalia"
"1981",5,"Mammalia"
"1982",4,"Mammalia"
"1983",2,"Mammalia"
"1984",6,"Mammalia"
"1985",10,"Mammalia"
"1986",6,"Mammalia"
"1987",15,"Mammalia"
"1988",17,"Mammalia"
"1989",7,"Mammalia"
"1990",1,"Mammalia"
"1991",6,"Mammalia"
"1992",12,"Mammalia"
"1993",4,"Mammalia"
"1994",16,"Mammalia"
"1995",3,"Mammalia"
"1996",5,"Mammalia"
"1997",14,"Mammalia"
"1998",10,"Mammalia"
"1999",7,"Mammalia"
"2000",15,"Mammalia"
"2001",7,"Mammalia"
"2002",10,"Mammalia"
"2003",11,"Mammalia"
"2004",4,"Mammalia"
"2005",2,"Mammalia"
"2006",3,"Mammalia"
"2007",8,"Mammalia"
"2008",10,"Mammalia"
"2009",16,"Mammalia"
"2010",10,"Mammalia"
"2011",1,"Mammalia"
"2012",9,"Mammalia"
"2013",12,"Mammalia"
"2014",1,"Mammalia"
"2015",0,"Mammalia"
"2016",0,"Mammalia"
"2017",0,"Mammalia"
"2018",0,"Mammalia"
"2019",1,"Mammalia"
"2020",11,"Mammalia"
"2021",8,"Mammalia"
"2022",7,"Mammalia"
"2023",2,"Mammalia"
"2024",5,"Mammalia"
"2025",10,"Mammalia"
"2026",19,"Mammalia"
"2027",2,"Mammalia"
"2028",1,"Mammalia"
"2029",15,"Mammalia"
"2030",1,"Mammalia"
"2031",10,"Mammalia"
"2032",1,"Mammalia"
"2033",8,"Mammalia"
"2034",12,"Mammalia"
"2035",7,"Mammalia"
"2036",9,"Mammalia"
"2037",3,"Mammalia"
"2038",10,"Mammalia"
"2039",10,"Mammalia"
"2040",9,"Mammalia"
"2041",3,"Mammalia"
"2042",9,"Mammalia"
"2043",3,"Mammalia"
"2044",11,"Mammalia"
"2045",6,"Mammalia"
"2046",4,"Mammalia"
"2047",3,"Mammalia"
"2048",20,"Mammalia"
"2049",5,"Mammalia"
"2050",16,"Mammalia"
"2051",17,"Mammalia"
"2052",12,"Mammalia"
"2053",3,"Mammalia"
"2054",14,"Mammalia"
"2055",17,"Mammalia"
"2056",2,"Mammalia"
"2057",2,"Mammalia"
"2058",5,"Mammalia"
"2059",9,"Mammalia"
"2060",1,"Mammalia"
"2061",1,"Mammalia"
"2062",1,"Mammalia"
"2063",0,"Mammalia"
"2064",7,"Mammalia"
"2065",1,"Mammalia"
"2066",12,"Mammalia"
"2067",5,"Mammalia"
"2068",6,"Mammalia"
"2069",10,"Mammalia"
"2070",15,"Mammalia"
"2071",3,"Mammalia"
"2072",18,"Mammalia"
"2073",2,"Mammalia"
"2074",2,"Mammalia"
"2075",5,"Mammalia"
"2076",8,"Mammalia"
"2077",1,"Mammalia"
"2078",4,"Mammalia"
"2079",3,"Mammalia"
"2080",5,"Mammalia"
"2081",2,"Mammalia"
"2082",6,"Mammalia"
"2083",5,"Mammalia"
"2084",1,"Mammalia"
"2085",1,"Mammalia"
"2086",5,"Mammalia"
"2087",1,"Mammalia"
"2088",8,"Mammalia"
"2089",18,"Mammalia"
"2090",9,"Mammalia"
"2091",7,"Mammalia"
"2092",4,"Mammalia"
"2093",12,"Mammalia"
"2094",9,"Mammalia"
"2095",3,"Mammalia"
"2096",7,"Mammalia"
"2097",8,"Mammalia"
"2098",3,"Mammalia"
"2099",11,"Mammalia"
"2100",14,"Mammalia"
"2101",2,"Mammalia"
"2102",20,"Mammalia"
"2103",5,"Mammalia"
"2104",7,"Mammalia"
"2105",9,"Mammalia"
"2106",3,"Mammalia"
"2107",12,"Mammalia"
"2108",2,"Mammalia"
"2109",3,"Mammalia"
"2110",11,"Mammalia"
"2111",3,"Mammalia"
"2112",0,"Mammalia"
"2113",9,"Mammalia"
"2114",8,"Mammalia"
"2115",2,"Mammalia"
"2116",3,"Mammalia"
